xmin,ymin,xmax,ymax,utm_left,utm_right,utm_top,utm_bottom,box_size,ratio
921.4979248046875,6949.04736328125,1006.9681396484375,7040.06103515625,304575.3744812012,304596.7420349121,6518488.73815918,6518465.984741211,22.75341796875,1.0648583490913661
1279.572265625,629.9432983398438,1358.3780517578125,717.8789672851562,304664.89306640625,304684.59451293945,6520068.514175415,6520046.530258179,21.983917236328125,1.11585295015157
1401.2362060546875,3079.3193359375,1651.87109375,3303.17578125,304695.3090515137,304757.9677734375,6519456.170166016,6519400.2060546875,62.658721923828125,1.1196232806494815
1421.6728515625,3994.1806640625,1524.64111328125,4105.47802734375,304700.4182128906,304726.1602783203,6519227.454833984,6519199.630493164,27.8243408203125,1.080889989045851
1214.9146728515625,4617.556640625,1423.2855224609375,4789.076171875,304648.7286682129,304700.82138061523,6519071.610839844,6519028.730957031,52.09271240234375,1.2148520235031544
2015.09033203125,8156.43408203125,2133.165283203125,8300.98828125,304848.7725830078,304878.2913208008,6518186.891479492,6518150.7529296875,36.1385498046875,1.2242579631333548
2546.700927734375,129.62599182128906,2625.060791015625,206.47222900390625,304981.6752319336,305001.2651977539,6520193.593502045,6520174.381942749,19.5899658203125,1.019696814757967
5851.8984375,7491.7529296875,5956.03271484375,7585.35791015625,305807.974609375,305834.00817871094,6518353.061767578,6518329.660522461,26.0335693359375,1.1124865025586455
8854.767578125,7998.5029296875,8939.54296875,8094.50341796875,306558.69189453125,306579.8857421875,6518226.374267578,6518202.374145508,24.0001220703125,1.1324098606151365
10038.4130859375,11453.943359375,10131.9697265625,11542.466796875,306854.6032714844,306877.9924316406,6517362.514160156,6517340.383300781,23.38916015625,1.0568572941487953
11861.8662109375,7858.93115234375,11938.9814453125,7949.86083984375,307310.4665527344,307329.7453613281,6518261.267211914,6518238.534790039,22.732421875,1.1791403895347365
