xmin,ymin,xmax,ymax
4.372833251953125,213.04551696777344,33.0951042175293,244.13323974609375
65.8205795288086,1026.5858154296875,86.87975311279297,1054.632568359375
10.287034034729004,2118.632568359375,21.287261962890625,2130.531494140625
23.637554168701172,2129.35107421875,36.6813850402832,2144.23876953125
10.183884620666504,2429.1640625,27.614105224609375,2449.130126953125
168.93295288085938,866.0909423828125,198.21780395507812,889.6260986328125
157.58883666992188,2749.6259765625,174.02491760253906,2765.744140625
116.32840728759766,3380.93115234375,128.78736877441406,3394.527587890625
201.25619506835938,327.03131103515625,220.7006072998047,346.49749755859375
230.55343627929688,2028.670654296875,238.70069885253906,2039.9566650390625
279.874267578125,2951.805419921875,297.4415283203125,2975.778564453125
227.81744384765625,3449.477294921875,243.95726013183594,3467.086669921875
227.51513671875,3512.941650390625,244.51312255859375,3530.34619140625
334.7967529296875,2014.46533203125,364.696533203125,2045.313232421875
428.7283935546875,124.80769348144531,450.70721435546875,145.38690185546875
401.3462829589844,204.64820861816406,429.13189697265625,233.76129150390625
410.40087890625,358.3295593261719,424.2455139160156,373.3100891113281
442.0585021972656,771.3594970703125,462.037109375,789.9127807617188
447.99267578125,1604.73388671875,466.9753112792969,1626.196044921875
471.33636474609375,1944.6893310546875,483.0296630859375,1958.345703125
451.1488037109375,2056.302001953125,469.981201171875,2074.77783203125
404.2621765136719,2772.65576171875,419.8027038574219,2788.8310546875
555.8902587890625,242.34893798828125,566.5673828125,254.77796936035156
544.0274047851562,907.430908203125,560.32275390625,923.2359008789062
509.40350341796875,936.0014038085938,535.7271728515625,973.7994995117188
539.3346557617188,1158.6180419921875,560.2503051757812,1182.409423828125
504.114013671875,1129.2010498046875,515.7379150390625,1141.3671875
500.1109924316406,2007.1358642578125,522.0875244140625,2029.169677734375
559.259765625,2023.68896484375,583.0535278320312,2056.5478515625
559.14111328125,2205.19287109375,590.17529296875,2238.9453125
563.2061767578125,2666.14892578125,572.6209106445312,2675.30126953125
616.2958374023438,200.0,631.1875610351562,213.7099609375
600.0,456.01171875,630.3844604492188,489.5255126953125
618.1746826171875,1164.9466552734375,629.0748901367188,1176.536865234375
624.412841796875,1268.4296875,652.3467407226562,1296.4937744140625
617.9811401367188,1218.33154296875,654.1544189453125,1252.9417724609375
619.346923828125,1339.3624267578125,632.9462890625,1353.8896484375
630.4061889648438,2142.277099609375,668.6309814453125,2196.947509765625
667.3534545898438,2246.843017578125,684.969482421875,2268.911865234375
657.840087890625,3153.59912109375,680.39306640625,3174.435302734375
748.8988647460938,144.24705505371094,763.0175170898438,160.35308837890625
759.6883544921875,447.585693359375,773.0231323242188,460.7550048828125
773.0421142578125,2309.0859375,800.0,2342.126220703125
841.991455078125,507.2239990234375,865.3927001953125,534.385498046875
868.4171752929688,1202.316162109375,881.2793579101562,1220.2147216796875
800.6471557617188,2225.04541015625,817.951416015625,2240.87158203125
905.6357421875,300.3016052246094,923.7570190429688,319.0696716308594
