xmin,ymin,xmax,ymax,utm_left,utm_right,utm_top,utm_bottom,box_size,ratio
4.670566558837891,212.3929443359375,33.0149040222168,243.16741943359375,304080.8419815588,304109.1863190222,6520281.883913664,6520251.1094385665,30.77447509765625,1.0857362652211258
4.372833251953125,213.0455322265625,33.0951042175293,244.13323974609375,304080.54424825194,304109.2665192175,6520281.2313257735,6520250.143618254,31.08770751953125,1.0823554849402426
66.49373626708984,1028.0693359375,86.92816925048828,1050.0,304142.6651512671,304163.0995842505,6519466.207522063,6519444.276858,21.9306640625,1.0732210715275117
65.8205795288086,1026.5858154296875,86.87975311279297,1054.632568359375,304141.9919945288,304163.0511681128,6519467.69104257,6519439.644289641,28.0467529296875,1.3318069115027962
10.272378921508789,2118.111328125,21.131328582763672,2130.85546875,304086.4437939215,304097.30274358275,6518376.165529875,6518363.42138925,12.744140625,1.1736071187871462
23.157215118408203,2129.86279296875,35.36543655395508,2144.10595703125,304099.3286301184,304111.53685155394,6518364.414065031,6518350.170900969,14.2431640625,1.1666862480908111
10.287034034729004,2118.6328125,21.287261962890625,2130.53125,304086.4584490347,304097.4586769629,6518375.6440455,6518363.745608,11.8984375,1.0816537236959316
23.637554168701172,2129.35107421875,36.6813850402832,2144.23876953125,304099.8089691687,304112.8528000403,6518364.925783781,6518350.038088469,14.8876953125,1.1413591190403356
10.183884620666504,2429.1640625,27.614105224609375,2449.1298828125,304086.35529962066,304103.7855202246,6518065.1127955,6518045.146975188,19.9658203125,1.1454714639689387
81.23733520507812,283.3243408203125,98.1800537109375,297.91796875,304157.40875020507,304174.3514687109,6520210.95251718,6520196.35888925,16.942718505859375,1.1609668676966316
65.49364471435547,1027.61865234375,86.74806213378906,1050.0,304141.66505971435,304162.9194771338,6519466.658205656,6519444.276858,22.38134765625,1.0530209892173295
55.20465087890625,1026.224365234375,87.47146606445312,1057.92431640625,304131.3760658789,304163.64288106444,6519468.052492766,6519436.352541594,32.266815185546875,1.0178821730859577
127.77053833007812,1367.97216796875,136.0946502685547,1378.5126953125,304203.94195333007,304212.26606526854,6519126.304690031,6519115.764162688,10.54052734375,1.26626448823069
115.98397827148438,3381.33837890625,128.8763427734375,3396.20751953125,304192.1553932715,304205.0477577734,6517112.938479094,6517098.069338469,14.869140625,1.1533292145709504
71.25786590576172,3400.0,84.36221313476562,3413.44287109375,304147.42928090575,304160.53362813476,6517094.276858,6517080.833986906,13.44287109375,1.0258329437422748
168.93295288085938,866.0909423828125,198.21780395507812,889.6260986328125,304245.10436788085,304274.38921895507,6519628.185915617,6519604.650759367,29.28485107421875,1.2443023858921163
169.67971801757812,865.6142578125,198.45352172851562,889.8134765625,304245.85113301757,304274.6249367285,6519628.662600188,6519604.463381438,28.7738037109375,1.1890385391444713
157.58883666992188,2749.6259765625,174.02490234375,2765.744140625,304233.7602516699,304250.19631734374,6517744.650881438,6517728.532717375,16.436065673828125,1.0197231899424417
116.32841491699219,3380.93115234375,128.78736877441406,3394.52734375,304192.499829917,304204.9587837744,6517113.345705656,6517099.74951425,13.59619140625,1.0912787351042854
114.98585510253906,3381.00927734375,128.74049377441406,3395.11083984375,304191.1572701025,304204.9119087744,6517113.267580656,6517099.166018156,14.1015625,1.0252223149150677
201.68826293945312,327.3477783203125,221.12042236328125,346.40570068359375,304277.85967793944,304297.2918373633,6520166.92907968,6520147.8711573165,19.432159423828125,1.0196368236480968
168.65396118164062,865.3857421875,206.05960083007812,891.6640625,304244.82537618163,304282.23101583007,6519628.891115813,6519602.6127955,37.4056396484375,1.4234410420305474
169.3734130859375,866.0284423828125,209.84222412109375,892.094482421875,304245.5448280859,304286.0136391211,6519628.248415617,6519602.182375578,40.46881103515625,1.5525492546819462
155.3048095703125,2495.10107421875,165.73797607421875,2503.97021484375,304231.4762245703,304241.9093910742,6517999.175783781,6517990.306643156,10.43316650390625,1.176344692798943
227.66571044921875,3449.10498046875,244.18341064453125,3466.76904296875,304303.8371254492,304320.3548256445,6517045.171877531,6517027.507815031,17.6640625,1.0694020530178179
227.68145751953125,3462.42822265625,244.3929443359375,3480.083984375,304303.8528725195,304320.5643593359,6517031.848635344,6517014.192873625,17.65576171875,1.0565045416196435
204.02105712890625,327.05438232421875,219.92849731445312,344.37371826171875,304280.1924721289,304296.09991231444,6520167.222475676,6520149.903139738,17.3193359375,1.0887569423794496
201.25619506835938,327.03131103515625,220.70062255859375,346.49749755859375,304277.42761006835,304296.8720375586,6520167.245546965,6520147.7793604415,19.4661865234375,1.0011190369690264
269.88787841796875,390.863525390625,284.21453857421875,402.98590087890625,304346.05929341796,304360.3859535742,6520103.413332609,6520091.290957121,14.32666015625,1.1818360328880788
265.1893005371094,554.76806640625,284.7047119140625,574.7210693359375,304341.3607155371,304360.87612691405,6519939.508791594,6519919.555788664,19.9530029296875,1.0224228710469896
230.55343627929688,2028.670654296875,238.70068359375,2039.95654296875,304306.7248512793,304314.87209859374,6518465.606203703,6518454.320315031,11.285888671875,1.3852394847341827
279.874267578125,2951.80517578125,297.4415283203125,2975.7783203125,304356.0456825781,304373.6129433203,6517542.471682219,6517518.498537688,23.97314453125,1.364648984441773
280.43597412109375,2951.490234375,295.930419921875,2974.2119140625,304356.6073891211,304372.10183492186,6517542.786623625,6517520.064943938,22.7216796875,1.4664402960675331
227.81744384765625,3449.4775390625,243.957275390625,3467.0869140625,304303.98885884765,304320.1286903906,6517044.799318938,6517027.189943938,17.609375,1.091050730803411
227.51513671875,3462.94140625,244.51312255859375,3480.34619140625,304303.68655171874,304320.6845375586,6517031.33545175,6517013.930666594,17.40478515625,1.023932207041419
314.70001220703125,301.7813720703125,344.9715576171875,334.72528076171875,304390.871427207,304421.1429726172,6520192.49548593,6520159.551577238,32.94390869140625,1.0882797110303264
317.55078125,570.7340087890625,335.66357421875,589.1708984375,304393.72219625,304411.83498921874,6519923.542849211,6519905.105959563,18.4368896484375,1.017893247068338
307.26092529296875,1214.488037109375,318.42034912109375,1227.36572265625,304383.43234029296,304394.5917641211,6519279.788820891,6519266.911135344,12.877685546875,1.153974053249907
334.7967529296875,2014.46533203125,364.696533203125,2045.313232421875,304410.9681679297,304440.8679482031,6518479.811525969,6518448.963625578,30.847900390625,1.031709935943235
430.2288818359375,125.96812438964844,449.61981201171875,144.8819580078125,304506.4002968359,304525.7912270117,6520368.30873361,6520349.394899992,19.39093017578125,1.025224741173519
430.662109375,125.06483459472656,449.58294677734375,143.9846954345703,304506.833524375,304525.75436177733,6520369.212023405,6520350.2921625655,18.92083740234375,1.000051615733766
397.58868408203125,205.0894775390625,430.58538818359375,232.85116577148438,304473.760099082,304506.7568031836,6520289.187380461,6520261.425692229,32.9967041015625,1.188569795370976
399.58636474609375,205.24371337890625,430.82958984375,233.28701782226562,304475.7577797461,304507.00100484374,6520289.033144621,6520260.989840178,31.24322509765625,1.114106404998025
411.15960693359375,357.88372802734375,422.9464111328125,372.5645751953125,304487.3310219336,304499.1178261328,6520136.393129973,6520121.712282805,14.68084716796875,1.2455324547549387
410.7177734375,358.68359375,422.71441650390625,372.2481689453125,304486.8891884375,304498.8858315039,6520135.59326425,6520122.028689055,13.5645751953125,1.1306975726648791
385.525390625,1958.78564453125,402.509033203125,1976.8798828125,304461.696805625,304478.6804482031,6518535.491213469,6518517.396975188,18.09423828125,1.065392079350248
403.3150634765625,2773.02734375,420.01849365234375,2787.9130859375,304479.48647847655,304496.18990865233,6517721.24951425,6517706.363772063,16.70343017578125,1.1221093288722692
429.5218505859375,125.6953125,450.5396728515625,145.4417724609375,304505.6932655859,304526.71108785155,6520368.5815455,6520348.835085539,21.017822265625,1.064384315325507
428.7283935546875,124.80769348144531,450.70721435546875,145.38690185546875,304504.8998085547,304526.87862935546,6520369.469164519,6520348.889956145,21.97882080078125,1.0680109944619884
401.3365478515625,204.26751708984375,430.336181640625,232.73562622070312,304477.50796285155,304506.5075966406,6520290.00934091,6520261.541231779,28.9996337890625,1.018670880308905
401.34625244140625,204.64822387695312,429.13189697265625,233.76129150390625,304477.5176674414,304505.30331197265,6520289.628634123,6520260.515566496,29.113067626953125,1.0477737017836746
410.40087890625,358.32952880859375,424.2454833984375,373.31005859375,304486.57229390624,304500.4168983984,6520135.9473291915,6520120.966799406,14.98052978515625,1.0820482299519465
410.39013671875,358.5523681640625,423.6328125,372.58026123046875,304486.56155171874,304499.8042275,6520135.724489836,6520121.69659677,14.02789306640625,1.0592944581689465
442.05853271484375,771.3594970703125,462.037109375,789.9127197265625,304518.22994771483,304538.208524375,6519722.91736093,6519704.3641382735,19.97857666015625,1.076825144090323
441.9375,771.868896484375,461.81671142578125,789.7559814453125,304518.108915,304537.9881264258,6519722.407961516,6519704.520876555,19.87921142578125,1.1113723375940927
448.78594970703125,1604.95166015625,466.6116943359375,1626.523681640625,304524.957364707,304542.7831093359,6518889.325197844,6518867.753176359,21.572021484375,1.2101610302098562
447.99267578125,1604.73388671875,466.975341796875,1626.196044921875,304524.16409078124,304543.14675679686,6518889.542971281,6518868.080813078,21.462158203125,1.1306187542602857
471.33636474609375,1944.689208984375,483.0296630859375,1958.345703125,304547.5077797461,304559.2010780859,6518549.587649016,6518535.931154875,13.656494140625,1.1678906792356316
451.1488037109375,2056.302001953125,469.981201171875,2074.77783203125,304527.3202187109,304546.15261617186,6518437.974856047,6518419.499025969,18.8323974609375,1.0192991265509996
451.09783935546875,2055.5625,470.04193115234375,2074.90966796875,304527.26925435546,304546.21334615233,6518438.714358,6518419.367190031,19.34716796875,1.0212771441458857
404.26214599609375,2772.65576171875,419.802734375,2788.8310546875,304480.4335609961,304495.974149375,6517721.621096281,6517705.445803313,16.17529296875,1.040841734840957
478.32012939453125,160.67254638671875,513.7688598632812,197.828369140625,304554.4915443945,304589.9402748633,6520333.604311613,6520296.448488859,37.15582275390625,1.048156655050345
478.15216064453125,365.05419921875,506.04290771484375,397.5897216796875,304554.3235756445,304582.21432271483,6520129.222658781,6520096.68713632,32.5355224609375,1.1665346352650767
503.46112060546875,1129.569580078125,514.7805786132812,1141.51708984375,304579.63253560546,304590.9519936133,6519364.707277922,6519352.759768156,11.947509765625,1.0554842605873027
504.05706787109375,1129.310546875,514.8966064453125,1141.223876953125,304580.2284828711,304591.0680214453,6519364.966311125,6519353.052981047,11.913330078125,1.0990624736056758
450.0,1606.224365234375,466.86492919921875,1626.469482421875,304526.171415,304543.0363441992,6518888.052492766,6518867.807375578,20.2451171875,1.200427048839187
450.0,1605.610595703125,466.95111083984375,1626.289306640625,304526.171415,304543.12252583983,6518888.666262297,6518867.987551359,20.6787109375,1.2199029982680833
517.1112670898438,1709.53076171875,544.6878051757812,1739.50341796875,304593.28268208983,304620.8592201758,6518784.746096281,6518754.773440031,29.97265625,1.0868897378124627
471.2705078125,1944.21728515625,483.07073974609375,1959.35888671875,304547.4419228125,304559.2421547461,6518550.059572844,6518534.917971281,15.1416015625,1.2831613520573097
498.8624267578125,1925.17919921875,520.4219360351562,1966.458984375,304575.0338417578,304596.59335103515,6518569.097658781,6518527.817873625,41.27978515625,1.9146903867440852
499.0140380859375,2005.438720703125,521.8106689453125,2029.6962890625,304575.1854530859,304597.9820839453,6518488.838137297,6518464.580568938,24.257568359375,1.0640856760374833
499.224609375,2004.62890625,521.8539428710938,2029.72509765625,304575.396024375,304598.0253578711,6518489.64795175,6518464.551760344,25.09619140625,1.109011514218131
450.57769775390625,2055.998291015625,470.800537109375,2074.8408203125,304526.7491127539,304546.97195210936,6518438.278566984,6518419.436037688,20.22283935546875,1.0732550305134816
451.23779296875,2055.8916015625,470.25311279296875,2074.33251953125,304527.40920796874,304546.42452779296,6518438.385256438,6518419.944338469,19.01531982421875,1.0311482246405592
484.87872314453125,3037.87939453125,497.8543701171875,3050.0,304561.0501381445,304574.0257851172,6517456.397463469,6517444.276858,12.97564697265625,1.070544454739556
500.27874755859375,210.70794677734375,531.091796875,237.76177978515625,304576.4501625586,304607.263211875,6520283.568911223,6520256.515078215,30.81304931640625,1.1389531866892273
555.8902587890625,242.34893798828125,566.5673828125,254.7779541015625,304632.06167378905,304642.7387978125,6520251.927920012,6520239.4989038985,12.42901611328125,1.164079024089085
544.02734375,907.430908203125,560.32275390625,923.2359619140625,304620.19875875,304636.49416890624,6519586.845949797,6519571.040896086,16.29541015625,1.0310252944583898
509.40350341796875,936.0013427734375,535.7271728515625,973.7994384765625,304585.57491841796,304611.89858785155,6519558.275515227,6519520.4774195235,37.798095703125,1.4358976737068356
503.558349609375,1129.61572265625,516.1792602539062,1141.82763671875,304579.72976460936,304592.3506752539,6519364.661135344,6519352.449221281,12.62091064453125,1.0334916033586565
539.3345947265625,1158.6181640625,560.250244140625,1182.409423828125,304615.50600972655,304636.4216591406,6519335.658693938,6519311.867434172,23.791259765625,1.1374860657986121
504.114013671875,1129.201171875,515.7379150390625,1141.3671875,304580.28542867186,304591.90933003905,6519365.075686125,6519352.9096705,12.166015625,1.0466378921058987
539.4151611328125,1158.56884765625,560.3240966796875,1181.951416015625,304615.5865761328,304636.4955116797,6519335.708010344,6519312.325441984,23.382568359375,1.1183050570391042
500.0,2006.6044921875,522.46923828125,2029.34765625,304576.171415,304598.64065328124,6518487.672365813,6518464.92920175,22.7431640625,1.0121911467501141
500.11102294921875,2007.135986328125,522.0875244140625,2029.169677734375,304576.2824379492,304598.25893941405,6518487.140871672,6518465.107180266,22.03369140625,1.0026023223713627
559.259765625,2023.68896484375,583.053466796875,2056.5478515625,304635.431180625,304659.22488179686,6518470.587893156,6518437.729006438,32.85888671875,1.380990980822705
559.0057373046875,2205.89111328125,590.1634521484375,2238.681640625,304635.1771523047,304666.3348671484,6518288.385744719,6518255.595217375,32.79052734375,1.0524047578003792
559.14111328125,2205.19287109375,590.17529296875,2238.9453125,304635.31252828124,304666.34670796874,6518289.083986906,6518255.3315455,33.75244140625,1.087589288523868
563.2061767578125,2666.14892578125,572.6209716796875,2675.30126953125,304639.3775917578,304648.7923866797,6517828.127932219,6517818.975588469,9.414794921875,1.0286758429364062
563.47705078125,2666.14111328125,572.8187255859375,2674.51513671875,304639.64846578124,304648.9901405859,6517828.135744719,6517819.761721281,9.3416748046875,1.1155539358600584
577.136474609375,3412.357421875,592.18115234375,3428.8212890625,304653.30788960936,304668.35256734374,6517081.919436125,6517065.455568938,16.4638671875,1.0943316618794932
545.19873046875,3394.87060546875,560.2618408203125,3407.78173828125,304621.37014546874,304636.4332558203,6517099.406252531,6517086.495119719,15.0631103515625,1.166676121322139
581.0496826171875,186.4920654296875,602.998779296875,210.78347778320312,304657.2210976172,304679.17019429686,6520307.78479257,6520283.493380217,24.291412353515625,1.1067158119539284
