xmin,ymin,xmax,ymax,utm_left,utm_right,utm_top,utm_bottom,box_size,ratio
173.50234985351562,75.82193756103516,316.4699401855469,222.8267822265625,304388.3755874634,304424.1174850464,6520207.04451561,6520170.293304443,36.751211166381836,1.028238947891056
238.91477966308594,280.46337890625,334.20281982421875,359.27978515625,304404.7286949158,304428.55070495605,6520155.884155273,6520136.180053711,23.822010040283203,1.2089873757867868
31.799468994140625,502.22406005859375,110.10209655761719,572.7156982421875,304352.94986724854,304372.5255241394,6520100.443984985,6520082.821075439,19.57565689086914,1.1108073181607623
0.0,1406.684326171875,156.4749755859375,1578.6944580078125,304345.0,304384.1187438965,6519874.328918457,6519831.326385498,43.002532958984375,1.0992820493617392
238.15509033203125,1327.1739501953125,307.68426513671875,1427.719482421875,304404.538772583,304421.9210662842,6519894.206512451,6519869.0701293945,25.136383056640625,1.446091263257506
263.10980224609375,1517.1519775390625,333.03131103515625,1568.3175048828125,304410.7774505615,304428.2578277588,6519846.712005615,6519833.920623779,17.480377197265625,1.3665745750904215
309.0140686035156,1346.53369140625,354.3810119628906,1399.5406494140625,304422.2535171509,304433.5952529907,6519889.366577148,6519876.1148376465,13.251739501953125,1.168404879912605
296.1933288574219,4146.9775390625,339.5619812011719,4178.99560546875,304419.04833221436,304429.8904953003,6519189.255615234,6519181.251098633,10.8421630859375,1.354505665441569
142.12823486328125,4935.794921875,279.09979248046875,5049.017578125,304380.5320587158,304414.7749481201,6518992.051269531,6518963.745605469,34.242889404296875,1.2097539675694324
72.77093505859375,5103.83447265625,260.54071044921875,5200.0,304363.19273376465,304410.1351776123,6518950.041381836,6518926.0,46.94244384765625,1.9525684575037954
101.43826293945312,5209.47412109375,230.46725463867188,5340.71435546875,304370.35956573486,304402.61681365967,6518923.631469727,6518890.821411133,32.81005859375,1.0171375645632874
142.21990966796875,6027.49365234375,274.26031494140625,6186.4208984375,304380.554977417,304413.56507873535,6518719.126586914,6518679.394775391,39.7318115234375,1.203625858044237
159.9881591796875,6849.8232421875,231.71841430664062,6910.10791015625,304384.9970397949,304402.92960357666,6518513.544189453,6518498.473022461,17.93256378173828,1.189859006341981
238.7391815185547,7321.076171875,390.10015869140625,7477.7958984375,304404.68479537964,304442.52503967285,6518395.730957031,6518356.551025391,39.179931640625,1.0354037711023023
76.63984680175781,7231.79443359375,204.66648864746094,7340.3564453125,304364.15996170044,304396.16662216187,6518418.051391602,6518390.910888672,32.00666046142578,1.1792950390176986
60.149375915527344,7739.20068359375,124.0376968383789,7810.24951171875,304360.0373439789,304376.0094242096,6518291.199829102,6518273.43762207,17.76220703125,1.1120785004006464
70.37020111083984,8169.87451171875,198.794189453125,8346.6376953125,304362.5925502777,304394.6985473633,6518183.53137207,6518139.340576172,44.1907958984375,1.3764031617101598
147.6800994873047,8516.3427734375,293.86138916015625,8695.435546875,304381.9200248718,304418.46534729004,6518096.914306641,6518052.141113281,44.773193359375,1.225141561127988
195.8245849609375,9215.435546875,326.88671875,9322.544921875,304393.95614624023,304426.7216796875,6517922.141113281,6517895.363769531,32.765533447265625,1.223628966083151
94.2999267578125,11117.111328125,177.34805297851562,11183.0009765625,304368.57498168945,304389.3370132446,6517446.722167969,6517430.249755859,20.76203155517578,1.26041234382179
280.0619201660156,11490.5283203125,388.9090881347656,11589.93359375,304415.0154800415,304442.2272720337,6517353.367919922,6517328.5166015625,27.2117919921875,1.0949838394357065
304.3836669921875,11208.474609375,364.3670654296875,11281.7568359375,304421.09591674805,304436.0917663574,6517423.881347656,6517405.560791016,18.320556640625,1.2217084805366067
186.20033264160156,11649.5703125,271.274169921875,11742.65625,304391.5500831604,304412.81854248047,6517313.607421875,6517290.3359375,23.271484375,1.094178192448648
465.4793701171875,81.56314086914062,795.81396484375,400.0,304461.3698425293,304543.95349121094,6520205.609214783,6520126.0,82.58364868164062,1.037362934768848
702.7476196289062,1116.201171875,790.55712890625,1200.0,304520.6869049072,304542.63928222656,6519946.949707031,6519926.0,21.952377319335938,1.0478608262440274
679.4417724609375,2009.6104736328125,762.9615478515625,2078.068603515625,304514.86044311523,304535.7403869629,6519723.597381592,6519706.482849121,20.87994384765625,1.22001251763078
672.2696533203125,4062.955810546875,796.1876220703125,4208.69921875,304513.0674133301,304544.0469055176,6519210.261047363,6519173.8251953125,36.43585205078125,1.176128124704473
690.119384765625,5318.45458984375,794.902587890625,5449.5771484375,304517.5298461914,304543.72564697266,6518896.386352539,6518863.605712891,32.7806396484375,1.2513700162165184
603.246337890625,5412.541015625,689.406494140625,5501.8349609375,304495.81158447266,304517.35162353516,6518872.864746094,6518850.541259766,22.323486328125,1.036371673391667
646.9013671875,5217.24853515625,718.7994384765625,5297.97119140625,304506.7253417969,304524.69985961914,6518921.687866211,6518901.507202148,20.1806640625,1.1227374365225835
515.0892333984375,5401.8515625,615.2578125,5525.96923828125,304473.7723083496,304498.814453125,6518875.537109375,6518844.50769043,31.0294189453125,1.2390879145386013
400.0,5844.39013671875,548.9363403320312,6000.0,304445.0,304482.234085083,6518764.90246582,6518726.0,38.9024658203125,1.0448078886210117
561.440185546875,7600.0,687.4177856445312,7696.876953125,304485.3600463867,304516.85444641113,6518326.0,6518301.780761719,31.494400024414062,1.3003877189976008
400.0,7839.5986328125,594.0068969726562,8000.0,304445.0,304493.50172424316,6518266.100341797,6518226.0,48.50172424316406,1.209508998423145
489.5665283203125,8238.9375,641.762939453125,8375.48828125,304467.3916320801,304505.4407348633,6518166.265625,6518132.1279296875,38.049102783203125,1.1145773736304603
