xmin,ymin,xmax,ymax
9.022701263427734,114.73189544677734,85.39173889160156,197.59011840820312
14.512826919555664,423.50494384765625,40.817359924316406,450.161865234375
168.04550170898438,611.555908203125,194.94583129882812,641.0339965820312
1.8487777709960938,1430.806396484375,151.55728149414062,1573.0560302734375
159.9896240234375,2109.299560546875,194.50210571289062,2135.30322265625
143.8274688720703,2329.08056640625,199.36915588378906,2400.0
7.7291412353515625,2431.77197265625,88.34185791015625,2515.7001953125
92.99046325683594,3002.33203125,160.33802795410156,3102.58056640625
53.69676208496094,3713.634765625,105.11485290527344,3747.56298828125
117.01429748535156,3831.8837890625,180.88133239746094,3912.1455078125
48.44850158691406,3847.3984375,123.29183959960938,3916.577880859375
118.60322570800781,5126.1943359375,200.0,5200.0
130.08331298828125,5201.00732421875,200.0,5346.03271484375
15.97201919555664,5900.47216796875,94.81150817871094,5976.083984375
126.18153381347656,6265.01953125,194.8209991455078,6343.78369140625
72.4522476196289,7086.509765625,153.52615356445312,7200.0
155.57852172851562,7277.48046875,186.26895141601562,7308.89404296875
102.83318328857422,7262.482421875,131.3028564453125,7286.78369140625
49.46137619018555,7200.0,101.27523803710938,7248.42919921875
90.07209777832031,8210.5146484375,182.80064392089844,8291.09765625
119.94506072998047,9902.013671875,194.98516845703125,9980.931640625
132.42483520507812,10744.7099609375,167.1591796875,10776.4990234375
106.13653564453125,10700.4404296875,130.4388427734375,10729.9404296875
127.40226745605469,10646.2626953125,158.37818908691406,10670.9521484375
0.0,11235.7939453125,18.65192222595215,11251.8798828125
200.0,75.38276672363281,306.3131408691406,200.0
243.62738037109375,169.61537170410156,270.9455261230469,192.05494689941406
357.1946716308594,233.36737060546875,382.3316955566406,255.5522003173828
242.91969299316406,276.6227111816406,325.722412109375,364.3813781738281
231.47698974609375,497.88299560546875,311.9258117675781,596.0772094726562
200.75880432128906,433.4815368652344,231.832763671875,469.7032470703125
272.7687683105469,862.0848388671875,398.4939880371094,1000.0
336.58843994140625,1258.8096923828125,389.29705810546875,1299.33544921875
243.68865966796875,1330.822021484375,350.6302490234375,1398.0235595703125
202.98577880859375,1440.190185546875,299.72161865234375,1519.325439453125
355.121337890625,2537.94580078125,388.37554931640625,2574.273193359375
200.0,3496.230712890625,270.57763671875,3587.248046875
200.0,4267.30810546875,218.02618408203125,4285.40087890625
308.8529357910156,5019.35546875,392.67376708984375,5108.5234375
322.71026611328125,6000.0,363.92938232421875,6038.3017578125
290.35467529296875,6929.64404296875,333.9318542480469,6977.65087890625
261.6309814453125,6821.03271484375,400.0,6986.5390625
200.0,8626.2138671875,263.5367126464844,8708.001953125
296.86566162109375,9068.4541015625,347.77996826171875,9127.7685546875
263.63592529296875,9925.3681640625,304.35833740234375,9964.6279296875
421.4040222167969,210.9201202392578,445.561767578125,234.27481079101562
462.9381103515625,629.5345458984375,529.018798828125,695.3067626953125
439.9668273925781,1092.8104248046875,518.2552490234375,1195.42626953125
563.89892578125,1062.891845703125,600.0,1102.576416015625
456.0015869140625,2020.0107421875,520.6756591796875,2138.761962890625
501.62628173828125,2285.587890625,545.176513671875,2326.2333984375
407.5131530761719,2519.128173828125,460.92694091796875,2574.650390625
492.06732177734375,2621.407470703125,520.2606201171875,2642.60400390625
541.3270874023438,4502.5224609375,588.0469360351562,4550.0400390625
504.156494140625,5114.79931640625,591.9329223632812,5189.7685546875
403.2431945800781,5912.134765625,445.5611267089844,5958.13134765625
427.6748352050781,5859.91455078125,528.2261962890625,5948.3525390625
515.8729248046875,6162.01708984375,543.3150024414062,6186.59423828125
473.22467041015625,6269.392578125,515.3632202148438,6315.34228515625
452.8058166503906,6749.310546875,518.4200439453125,6799.14453125
532.6856689453125,6855.3154296875,583.7802734375,6918.99853515625
464.34478759765625,6810.466796875,518.3923950195312,6849.84375
495.01495361328125,6842.64794921875,542.239501953125,6901.59033203125
428.60443115234375,7032.02734375,559.253662109375,7184.873046875
531.3460693359375,10008.8447265625,600.0,10078.1279296875
448.1118469238281,10057.4990234375,542.3184814453125,10168.0947265625
403.81396484375,11262.15625,437.00823974609375,11297.7529296875
663.9797973632812,105.13157653808594,754.580322265625,189.14561462402344
689.8563232421875,474.417236328125,779.5936279296875,553.2420654296875
708.68212890625,1110.71337890625,792.4710693359375,1200.0
705.7803344726562,1221.46630859375,763.98974609375,1309.902099609375
655.2618408203125,1224.0855712890625,705.9572143554688,1280.3792724609375
737.627685546875,1735.9052734375,794.735595703125,1792.27685546875
734.7578125,1666.892822265625,799.511474609375,1724.540771484375
646.8237915039062,1926.91162109375,772.9979248046875,2000.0
692.828125,2011.5867919921875,767.6568603515625,2082.23828125
644.0172729492188,2036.065673828125,678.0778198242188,2069.948486328125
733.1369018554688,2480.51708984375,772.5276489257812,2522.802001953125
663.1039428710938,2729.97998046875,724.3597412109375,2800.0
614.8297119140625,2702.86474609375,665.2991943359375,2783.401123046875
761.641845703125,2808.82177734375,788.756591796875,2840.8330078125
763.2342529296875,2895.433349609375,800.0,2935.411376953125
739.037841796875,4904.23681640625,759.17333984375,4921.26318359375
648.6170654296875,5215.466796875,718.2369995117188,5293.6865234375
690.02685546875,5315.767578125,792.6528930664062,5400.0
722.9920043945312,5332.04345703125,747.9197998046875,5358.7685546875
615.0575561523438,5420.798828125,686.4644775390625,5506.1416015625
722.773193359375,5616.9150390625,789.775146484375,5671.15380859375
702.5623168945312,6636.0966796875,782.1185913085938,6683.01220703125
640.8502807617188,6873.18115234375,674.599365234375,6905.1943359375
741.9497680664062,8056.9560546875,765.5008544921875,8081.0322265625
746.7315063476562,9706.11328125,763.5216064453125,9719.595703125
700.1436157226562,9925.6396484375,783.9429931640625,9998.60546875
617.3190307617188,10066.220703125,680.7405395507812,10144.43359375
691.270751953125,10123.8515625,755.129150390625,10181.576171875
671.224365234375,10033.1923828125,697.490966796875,10062.9580078125
712.8944091796875,10229.736328125,791.2239379882812,10294.484375
742.991943359375,11074.392578125,786.1104736328125,11121.09375
637.3920288085938,11250.1767578125,787.6101684570312,11396.111328125
712.0325927734375,11200.0,759.4017333984375,11227.5283203125
754.0554809570312,11932.0712890625,796.038330078125,11978.4501953125
716.2216796875,11805.1162109375,770.3641967773438,11849.302734375
881.8092041015625,20.031299591064453,978.5679931640625,94.847900390625
915.3052978515625,170.88015747070312,939.3497924804688,190.36410522460938
800.0,31.15968894958496,818.3403930664062,58.769737243652344
883.2443237304688,211.71266174316406,986.0657348632812,298.361083984375
822.1503295898438,200.0,867.066162109375,244.1630859375
853.4844360351562,490.40582275390625,885.269775390625,523.6199951171875
860.2298583984375,428.4562683105469,927.1688842773438,497.061279296875
962.645263671875,549.2095947265625,995.6724853515625,585.3932495117188
872.8247680664062,706.07275390625,933.2203979492188,736.8309326171875
800.0,808.3008422851562,846.0357666015625,859.3825073242188
800.0,1087.069580078125,968.4436645507812,1200.0
970.302490234375,1209.6539306640625,998.245849609375,1232.529541015625
803.7947387695312,1349.4486083984375,873.2593994140625,1400.0
838.720458984375,1424.279052734375,937.2932739257812,1534.0301513671875
817.7291870117188,1614.6270751953125,927.3287353515625,1709.506103515625
866.974609375,2417.525634765625,986.205078125,2525.520751953125
903.64111328125,2603.836181640625,942.7664794921875,2649.84912109375
858.8587036132812,3231.358642578125,1000.0,3381.4013671875
919.21337890625,3440.27734375,986.4771728515625,3494.634765625
957.9696044921875,4129.6396484375,997.7034912109375,4158.701171875
963.93017578125,4204.35546875,988.4300537109375,4226.58740234375
810.741455078125,4683.90234375,841.2971801757812,4713.66796875
839.0858154296875,5265.296875,924.4496459960938,5358.501953125
800.0,6027.2080078125,817.3141479492188,6044.75146484375
804.527099609375,6690.8408203125,870.0427856445312,6768.53662109375
933.0926513671875,6704.87939453125,993.0905151367188,6782.744140625
916.9108276367188,6918.78515625,1000.0,7000.0
800.119140625,6873.82080078125,832.188720703125,6911.21630859375
839.41650390625,7733.81982421875,907.3314208984375,7795.8359375
867.8426513671875,7858.77587890625,911.4544677734375,7906.77880859375
