xmin,ymin,xmax,ymax,utm_left,utm_right,utm_top,utm_bottom,box_size,ratio,number_of_hits
2912.723388671875,7725.1943359375,2994.626953125,7794.92626953125,305073.18084716797,305093.65673828125,6518294.701416016,6518277.268432617,20.47589111328125,1.17454887928801,1
3336.373779296875,1800.27099609375,3395.090087890625,1838.314453125,305179.0934448242,305193.77252197266,6519775.932250977,6519766.421386719,14.6790771484375,1.543400972880007,1
3462.8603515625,658.24853515625,3506.8955078125,705.7145385742188,305210.7150878906,305221.7238769531,6520061.437866211,6520049.571365356,11.866500854492188,1.077911547502883,1
3429.171875,759.1983642578125,3456.520751953125,786.7406005859375,305202.29296875,305209.1301879883,6520036.200408936,6520029.3148498535,6.88555908203125,1.0070701029271298,1
3475.57470703125,4379.56103515625,3500.8681640625,4399.5146484375,305213.8936767578,305220.2170410156,6519131.109741211,6519126.121337891,6.3233642578125,1.2676128716505568,1
3403.945556640625,9490.779296875,3465.013671875,9547.2998046875,305195.98638916016,305211.25341796875,6517853.305175781,6517839.175048828,15.26702880859375,1.0804594225685507,1
3414.0302734375,9433.5595703125,3453.492919921875,9481.748046875,305198.5075683594,305208.37322998047,6517867.610107422,6517855.562988281,12.047119140625,1.2211161910182566,1
3400.8447265625,11457.9384765625,3495.177978515625,11559.2900390625,305195.2111816406,305218.7944946289,6517361.515380859,6517336.177490234,25.337890625,1.0743991159168609,1
3706.482177734375,1422.0594482421875,3728.85498046875,1447.399169921875,305271.6205444336,305277.2137451172,6519870.485137939,6519864.1502075195,6.334930419921875,1.132612752212486,1
3718.40087890625,4894.400390625,3744.80810546875,4925.19677734375,305274.60021972656,305281.2020263672,6519002.399902344,6518994.700805664,7.6990966796875,1.1662105691357567,1
3703.604736328125,10525.26953125,3766.027587890625,10588.50390625,305270.90118408203,305286.50689697266,6517594.6826171875,6517578.8740234375,15.80859375,1.0130004223963955,1
3812.615234375,2616.88330078125,3856.51318359375,2656.610595703125,305298.15380859375,305309.12829589844,6519571.779174805,6519561.847351074,10.9744873046875,1.1049820861218145,1
3829.544921875,4482.6357421875,3911.781982421875,4552.4267578125,305302.38623046875,305322.94549560547,6519105.341064453,6519087.893310547,20.55926513671875,1.1783330534799765,1
3921.13134765625,4689.40380859375,3979.314697265625,4780.56982421875,305325.28283691406,305339.8286743164,6519053.649047852,6519030.857543945,22.79150390625,1.5668746512027996,1
3832.800537109375,4854.79150390625,3887.044921875,4922.34765625,305303.20013427734,305316.76123046875,6519012.302124023,6518995.4130859375,16.8890380859375,1.2454036051038548,1
3952.259521484375,4800.47021484375,4000.0,4866.4072265625,305333.0648803711,305345.0,6519025.882446289,6519009.398193359,16.4842529296875,1.381155232810862,1
3928.353515625,10948.3486328125,3995.554931640625,11000.0,305327.08837890625,305343.88873291016,6517488.912841797,6517476.0,16.80035400390625,1.3010578359267173,1
4065.630859375,4551.0419921875,4111.63037109375,4586.99365234375,305361.40771484375,305372.90759277344,6519088.239501953,6519079.251586914,11.4998779296875,1.2794822692145758,2
4145.52978515625,4840.35595703125,4196.734375,4889.93115234375,305381.38244628906,305394.18359375,6519015.911010742,6519003.517211914,12.8011474609375,1.0328671328671328,1
4313.07080078125,1917.1029052734375,4350.830078125,1949.2930908203125,305423.2677001953,305432.70751953125,6519746.724273682,6519738.676727295,9.4398193359375,1.1730058930156009,1
4205.79736328125,3289.308349609375,4260.2431640625,3337.947509765625,305396.4493408203,305410.0607910156,6519403.672912598,6519391.513122559,13.6114501953125,1.119382008372401,1
4205.1474609375,10375.2451171875,4237.47900390625,10400.0,305396.2868652344,305404.36975097656,6517632.188720703,6517626.0,8.0828857421875,1.3060673004852263,1
4294.9140625,10211.2724609375,4349.8056640625,10257.39453125,305418.728515625,305432.4514160156,6517673.181884766,6517661.6513671875,13.722900390625,1.1901374155709417,1
4205.50634765625,10477.275390625,4249.07177734375,10531.138671875,305396.37658691406,305407.26794433594,6517606.681152344,6517593.215332031,13.4658203125,1.2363766783977046,1
4525.4638671875,7302.8466796875,4557.7978515625,7335.111328125,305476.3659667969,305484.4494628906,6518400.288330078,6518392.222167969,8.08349609375,1.0021489754532522,1
4493.50537109375,10367.0205078125,4518.6826171875,10393.6181640625,305468.37634277344,305474.6706542969,6517634.244873047,6517627.595458984,6.6494140625,1.056416422628629,1
4409.2197265625,10708.5166015625,4439.2451171875,10744.6318359375,305447.3049316406,305454.8112792969,6517548.870849609,6517539.842041016,9.02880859375,1.2028231314642555,1
4746.46826171875,713.8394165039062,4780.62744140625,754.2955322265625,305531.6170654297,305540.15686035156,6520047.540145874,6520037.426116943,10.114028930664062,1.184340961719889,1
4685.55029296875,2148.965087890625,4723.64599609375,2190.70361328125,305516.3875732422,305525.91149902344,6519688.758728027,6519678.32409668,10.43463134765625,1.0956229172007177,1
4658.583984375,2250.0751953125,4794.40869140625,2394.02783203125,305509.64599609375,305543.60217285156,6519663.481201172,6519627.493041992,35.9881591796875,1.0598413194856364,1
4699.359375,2876.4580078125,4773.54248046875,2940.71435546875,305519.83984375,305538.3856201172,6519506.885498047,6519490.821411133,18.5457763671875,1.1544868044104348,1
4654.171875,6642.44677734375,4683.470703125,6670.71142578125,305508.54296875,305515.86767578125,6518565.388305664,6518558.322143555,7.32470703125,1.0365891580002073,1
4722.71875,6943.6513671875,4752.787109375,6971.8916015625,305525.6796875,305533.19677734375,6518490.087158203,6518483.027099609,7.51708984375,1.0647347672729788,1
4665.24072265625,10711.119140625,4695.17822265625,10742.111328125,305511.31018066406,305518.79455566406,6517548.220214844,6517540.472167969,7.748046875,1.0352296450939458,1
4600.01611328125,11420.9248046875,4633.69970703125,11458.861328125,305495.0040283203,305503.4249267578,6517370.768798828,6517361.284667969,9.484130859375,1.1262611620085816,1
4868.58251953125,114.08433532714844,4934.5087890625,164.16639709472656,305562.1456298828,305578.6271972656,6520197.478916168,6520184.958400726,16.4815673828125,1.3163649259729362,1
4926.83203125,1051.25,4983.99951171875,1111.9989013671875,305576.7080078125,305590.9998779297,6519963.1875,6519948.000274658,15.187225341796875,1.0626478702414608,1
4839.65625,1820.3963623046875,4869.73779296875,1857.1925048828125,305554.9140625,305562.4344482422,6519770.900909424,6519761.701873779,9.19903564453125,1.2232132712191797,1
4828.8310546875,2091.357421875,4859.22705078125,2116.867431640625,305552.2077636719,305559.8067626953,6519703.160644531,6519696.78314209,7.5989990234375,1.1915321229985931,1
4813.54345703125,6745.7236328125,4844.02197265625,6769.9853515625,305548.3858642578,305556.00549316406,6518539.569091797,6518533.503662109,7.61962890625,1.256238930928997,1
4900.642578125,10503.0537109375,4962.1025390625,10569.33203125,305570.16064453125,305585.5256347656,6517600.236572266,6517583.6669921875,16.569580078125,1.0783983475013903,1
5007.3544921875,63.528343200683594,5032.546875,89.04366302490234,305596.8386230469,305603.13671875,6520210.1179142,6520203.739084244,6.3788299560546875,1.0128188355235106,2
5088.27587890625,10544.908203125,5143.984375,10598.498046875,305617.06896972656,305630.99609375,6517589.772949219,6517576.375488281,13.9271240234375,1.0395345870690285,1
5019.73486328125,10522.3046875,5070.34912109375,10579.4521484375,305599.9337158203,305612.58728027344,6517595.423828125,6517581.136962891,14.286865234375,1.1290783152289259,1
5043.45166015625,10569.81640625,5088.26513671875,10600.0,305605.86291503906,305617.0662841797,6517583.5458984375,6517576.0,11.203369140625,1.48469651870066,1
5079.57470703125,10654.46875,5097.7314453125,10680.8837890625,305614.8936767578,305619.4328613281,6517562.3828125,6517555.779052734,6.603759765625,1.454833938416028,1
5311.81640625,6.648700714111328,5346.20458984375,49.25096130371094,305672.9541015625,305681.55114746094,6520224.3378248215,6520213.687259674,10.650565147399902,1.2388633576256265,1
5372.6806640625,40.55670166015625,5400.0,73.56236267089844,305688.1701660156,305695.0,6520215.860824585,6520207.609409332,8.251415252685547,1.2081428731009831,1
5209.75927734375,1051.9366455078125,5268.30078125,1113.8763427734375,305647.43981933594,305662.0751953125,6519963.015838623,6519947.530914307,15.48492431640625,1.0580475924365893,1
5324.17724609375,3234.677734375,5356.859375,3269.802001953125,305676.04431152344,305684.21484375,6519417.330566406,6519408.549499512,8.78106689453125,1.0747239777090523,1
5229.64306640625,10272.3125,5282.35546875,10328.1806640625,305652.41076660156,305665.5888671875,6517657.921875,6517643.954833984,13.967041015625,1.0598675373998425,1
5290.10546875,10229.8740234375,5358.66748046875,10295.6884765625,305667.5263671875,305684.6668701172,6517668.531494141,6517652.077880859,17.1405029296875,1.0417470397958275,1
5257.2490234375,10370.171875,5299.7197265625,10400.0,305659.3122558594,305669.9299316406,6517633.45703125,6517626.0,10.61767578125,1.4238475641697224,1
5323.56884765625,11163.3115234375,5364.6708984375,11199.7724609375,305675.89221191406,305686.1677246094,6517435.172119141,6517426.056884766,10.2755126953125,1.1272900149989287,1
5331.0654296875,11217.6259765625,5377.84765625,11260.783203125,305677.7663574219,305689.4619140625,6517421.593505859,6517410.804199219,11.695556640625,1.0839952028601816,1
5332.34228515625,11289.697265625,5362.80419921875,11318.244140625,305678.08557128906,305685.7010498047,6517403.575683594,6517396.438964844,7.615478515625,1.067084017515052,1
5227.86474609375,11355.6142578125,5285.43017578125,11400.0,305651.96618652344,305666.3575439453,6517387.096435547,6517376.0,14.391357421875,1.2969351609425535,1
5530.22412109375,7645.10888671875,5596.15087890625,7712.17578125,305727.55603027344,305744.03771972656,6518314.72277832,6518297.9560546875,16.7667236328125,1.0172939904309055,1
5412.9345703125,10235.9287109375,5472.53955078125,10293.3447265625,305698.2336425781,305713.1348876953,6517667.017822266,6517652.663818359,14.9012451171875,1.0381246385685614,1
5418.48974609375,11314.9873046875,5445.58642578125,11346.154296875,305699.62243652344,305706.3966064453,6517397.253173828,6517389.461425781,7.791748046875,1.1502144375968573,1
5497.21435546875,11350.287109375,5556.05615234375,11399.75390625,305719.3035888672,305734.01403808594,6517388.428222656,6517376.0615234375,14.71044921875,1.1895210644766454,1
5715.9853515625,132.07601928710938,5796.08740234375,196.65811157226562,305773.9963378906,305794.02185058594,6520192.980995178,6520176.835472107,20.0255126953125,1.2403136527006096,1
5629.55517578125,205.24790954589844,5696.57080078125,266.12127685546875,305752.3887939453,305769.1427001953,6520174.6880226135,6520159.469680786,16.75390625,1.1009022165505213,1
5657.677734375,1302.1607666015625,5724.5283203125,1374.233642578125,305759.41943359375,305776.1320800781,6519900.45980835,6519882.4415893555,18.018218994140625,1.078118837192316,1
5604.5458984375,11094.7958984375,5652.99462890625,11147.6162109375,305746.1364746094,305758.24865722656,6517452.301025391,6517439.095947266,13.205078125,1.0902310956129124,1
5626.22802734375,11600.0,5707.19921875,11669.1796875,305751.55700683594,305771.7998046875,6517326.0,6517308.705078125,20.2427978515625,1.1704474872953134,1
5918.06982421875,3255.7880859375,5955.8447265625,3290.27978515625,305824.5174560547,305833.9611816406,6519412.052978516,6519403.430053711,9.4437255859375,1.0951882104786308,1
5872.1982421875,7513.6904296875,5951.3037109375,7576.59619140625,305813.0495605469,305832.8259277344,6518347.577392578,6518331.850952148,19.7763671875,1.2575234221577105,1
6331.50146484375,2353.59228515625,6360.96630859375,2377.10205078125,305927.87536621094,305935.24157714844,6519637.601928711,6519631.724487305,7.3662109375,1.2533023178532856,1
6269.7099609375,5204.85791015625,6301.48486328125,5236.0302734375,305912.4274902344,305920.3712158203,6518924.785522461,6518916.992431641,7.9437255859375,1.0193292711580333,1
6245.689453125,6812.6650390625,6341.0947265625,6888.61376953125,305906.42236328125,305930.2736816406,6518522.833740234,6518503.846557617,23.851318359375,1.2561799630970214,1
6278.68798828125,11630.626953125,6311.916015625,11665.888671875,305914.6719970703,305922.97900390625,6517318.343261719,6517309.527832031,8.8154296875,1.0612040969273044,1
6724.00244140625,1727.50146484375,6764.4677734375,1773.2027587890625,306026.00061035156,306036.1169433594,6519794.124633789,6519782.699310303,11.425323486328125,1.129393771192065,1
6897.0869140625,3862.635498046875,6991.40185546875,3939.998046875,306069.2717285156,306092.8504638672,6519260.341125488,6519241.000488281,23.5787353515625,1.219129188928196,1
7464.44970703125,901.1861572265625,7504.8583984375,939.675537109375,306211.1124267578,306221.2145996094,6520000.703460693,6519991.081115723,10.1021728515625,1.049866002759233,1
7492.28076171875,800.0,7526.90283203125,838.6121826171875,306218.0701904297,306226.7257080078,6520026.0,6520016.346954346,9.653045654296875,1.1152476518207204,1
7638.44677734375,2135.09521484375,7686.58984375,2184.85107421875,306254.61169433594,306266.6474609375,6519692.226196289,6519679.787231445,12.43896484375,1.0335000050711483,1
8001.10205078125,7635.62353515625,8096.4697265625,7731.04541015625,306345.2755126953,306369.1174316406,6518317.094116211,6518293.238647461,23.85546875,1.0005683185451044,1
8086.13671875,7916.68896484375,8121.78955078125,7950.224609375,306366.5341796875,306375.4473876953,6518246.827758789,6518238.443847656,8.9132080078125,1.0631324529345816,1
8022.3837890625,8447.400390625,8084.04736328125,8509.388671875,306350.5959472656,306366.0118408203,6518114.149902344,6518098.652832031,15.4970703125,1.0052657834931544,1
8314.98046875,2065.465087890625,8363.0439453125,2128.288330078125,306423.7451171875,306435.7609863281,6519709.633728027,6519693.9279174805,15.705810546875,1.3070890139585916,1
8215.02734375,5533.291015625,8267.3505859375,5592.04736328125,306398.7568359375,306411.8376464844,6518842.677246094,6518827.98815918,14.6890869140625,1.1229492898337035,1
8287.421875,7534.5068359375,8350.2216796875,7588.21923828125,306416.85546875,306432.5554199219,6518342.373291016,6518328.94519043,15.699951171875,1.1691862949192295,1
8546.5888671875,3061.30322265625,8600.0,3121.398193359375,306481.6472167969,306495.0,6519460.674194336,6519445.65045166,15.02374267578125,1.1251394145503082,1
8474.97265625,11452.90234375,8518.74609375,11485.337890625,306463.7431640625,306474.6865234375,6517362.7744140625,6517354.665527344,10.943359375,1.349551393990486,1
8409.763671875,11601.2412109375,8479.4521484375,11680.0224609375,306447.44091796875,306464.8630371094,6517325.689697266,6517305.994384766,19.6953125,1.1304774316503412,1
8627.455078125,1418.700927734375,8689.37109375,1478.9901123046875,306501.86376953125,306517.3427734375,6519871.324768066,6519856.252471924,15.47900390625,1.0269837959541517,1
8671.9326171875,1921.2060546875,8735.8115234375,1995.2882080078125,306512.9831542969,306528.9528808594,6519745.698486328,6519727.177947998,18.520538330078125,1.1597279551152693,1
8663.7822265625,2896.31005859375,8697.564453125,2931.265869140625,306510.9455566406,306519.39111328125,6519501.922485352,6519493.183532715,8.73895263671875,1.034739687219958,1
8666.1875,6432.5849609375,8722.56640625,6485.33056640625,306511.546875,306525.6416015625,6518617.853759766,6518604.667358398,14.0947265625,1.0688834785184638,1
8759.3203125,7905.37548828125,8789.962890625,7938.607421875,306534.830078125,306542.49072265625,6518249.65612793,6518241.348144531,8.3079833984375,1.0845018802982982,1
8815.98828125,2615.10302734375,8905.9892578125,2696.55419921875,306548.9970703125,306571.4973144531,6519572.224243164,6519551.861450195,22.500244140625,1.1049684674963431,1
8806.888671875,5343.0869140625,8873.3671875,5390.57080078125,306546.72216796875,306563.341796875,6518890.228271484,6518878.357299805,16.61962890625,1.400022622805845,1
8800.0,7363.4306640625,8840.46484375,7400.0,306545.0,306555.1162109375,6518385.142333984,6518376.0,10.1162109375,1.1065238870937593,1
8817.0703125,7944.0224609375,8852.4765625,7976.74267578125,306549.267578125,306558.119140625,6518239.994384766,6518231.814331055,8.8515625,1.0820909999850772,1
8852.046875,7907.93310546875,8897.318359375,7964.51123046875,306558.01171875,306569.32958984375,6518249.016723633,6518234.872192383,14.14453125,1.2497519306268605,1
8857.12890625,8002.72021484375,8937.4462890625,8088.34375,306559.2822265625,306579.3615722656,6518225.319946289,6518203.9140625,21.4058837890625,1.066064806371208,1
8943.482421875,8088.33056640625,8986.4453125,8133.8759765625,306580.87060546875,306591.611328125,6518203.917358398,6518192.531005859,11.3863525390625,1.0601104696094923,1
9116.41796875,9802.6494140625,9162.294921875,9848.7666015625,306624.1044921875,306635.57373046875,6517775.337646484,6517763.808349609,11.529296875,1.0052364936778917,1
9201.9560546875,9032.9296875,9278.66015625,9081.44921875,306645.4890136719,306664.6650390625,6517967.767578125,6517955.6376953125,19.176025390625,1.5808912325899687,1
9346.5029296875,9545.8564453125,9397.2392578125,9594.3134765625,306681.6257324219,306694.3098144531,6517839.535888672,6517827.421630859,12.68408203125,1.047037484885127,1
9434.9326171875,4023.37353515625,9506.51953125,4079.50146484375,306703.7331542969,306721.6298828125,6519220.156616211,6519206.124633789,17.896728515625,1.2754240974336668,1
9518.73828125,9351.486328125,9557.853515625,9393.4345703125,306724.6845703125,306734.46337890625,6517888.128417969,6517877.641357422,10.487060546875,1.0724272232486143,1
9407.634765625,9455.044921875,9440.4609375,9507.130859375,306696.90869140625,306705.115234375,6517862.238769531,6517849.217285156,13.021484375,1.5867198191229845,1
10133.5205078125,7162.33203125,10170.06640625,7193.6201171875,306878.3801269531,306887.5166015625,6518435.4169921875,6518427.594970703,9.136474609375,1.1680451949186927,1
10089.94921875,10808.4462890625,10154.998046875,10871.5302734375,306867.4873046875,306883.74951171875,6517523.888427734,6517508.117431641,16.26220703125,1.0311464751230688,1
10043.4443359375,11464.744140625,10124.1083984375,11527.8720703125,306855.8610839844,306876.0270996094,6517359.813964844,6517344.031982422,20.166015625,1.2777872314094334,1
10210.6689453125,9851.30859375,10246.08203125,9883.8798828125,306897.6672363281,306906.5205078125,6517763.1728515625,6517755.030029297,8.853271484375,1.087248523371211,1
10800.0,7761.15234375,10837.4677734375,7798.77197265625,307045.0,307054.3669433594,6518285.7119140625,6518276.307006836,9.4049072265625,1.004052962181041,2
11319.716796875,10250.361328125,11354.51953125,10297.3564453125,307174.92919921875,307183.6298828125,6517663.409667969,6517651.660888672,11.748779296875,1.350328301251473,1
11451.4140625,4946.07177734375,11493.7744140625,4992.04736328125,307207.853515625,307218.4436035156,6518989.482055664,6518977.98815918,11.493896484375,1.0853447679645896,1
11676.978515625,6337.05126953125,11712.0283203125,6373.0615234375,307264.24462890625,307273.0070800781,6518641.737182617,6518632.734619141,9.0025634765625,1.027402412861163,1
11654.21484375,6454.94189453125,11731.513671875,6532.529296875,307258.5537109375,307277.87841796875,6518612.264526367,6518592.867675781,19.3968505859375,1.0037332288955707,1
11900.8154296875,630.871826171875,11937.3818359375,663.423095703125,307320.2038574219,307329.3454589844,6520068.282043457,6520060.144226074,9.1416015625,1.1233480837020926,1
11867.4990234375,7867.5966796875,11930.6796875,7940.55859375,307311.8747558594,307327.669921875,6518259.100830078,6518240.8603515625,18.240478515625,1.154813979009846,1
11819.2158203125,8523.65234375,11867.05078125,8577.701171875,307299.8039550781,307311.7626953125,6518095.0869140625,6518081.574707031,13.51220703125,1.1299022109711532,1
