xmin,ymin,xmax,ymax
911.2974853515625,6933.76708984375,1014.3956298828125,7043.33447265625
1270.8223876953125,617.22265625,1370.830322265625,727.272705078125
1281.0714111328125,736.2037963867188,1456.093505859375,892.4469604492188
1421.49072265625,3998.719970703125,1533.6201171875,4106.8515625
1529.2703857421875,3781.385986328125,1647.45361328125,3937.465087890625
1397.3275146484375,3805.142578125,1528.010498046875,3940.6064453125
1387.3990478515625,4266.59521484375,1467.4036865234375,4349.5556640625
1472.485595703125,7663.67578125,1604.720458984375,7800.0
1444.519775390625,7511.88818359375,1580.6856689453125,7665.78564453125
2016.855224609375,8157.63671875,2141.876220703125,8294.548828125
2548.27392578125,126.58431243896484,2620.36865234375,201.578369140625
2905.35546875,7712.75830078125,3000.0,7800.0
2769.8505859375,10076.267578125,2909.107177734375,10199.9921875
3455.256591796875,658.7063598632812,3510.2236328125,705.6001586914062
3390.01220703125,9479.0634765625,3476.721923828125,9563.17578125
3389.19384765625,11448.9736328125,3486.901123046875,11558.7392578125
3944.832275390625,4800.0,4012.5244140625,4867.1943359375
3891.47265625,10939.302734375,4050.451416015625,11139.9384765625
4471.4892578125,10511.6337890625,4623.927734375,10649.8505859375
4935.59423828125,728.0610961914062,5041.7744140625,838.176513671875
4957.2744140625,1525.868896484375,5105.09521484375,1663.153564453125
5290.2626953125,10221.1064453125,5368.5791015625,10304.6005859375
5712.63525390625,160.7891082763672,5857.326171875,306.1719970703125
5582.91943359375,600.0,5685.83447265625,687.6630249023438
5742.9091796875,2639.840576171875,5818.74658203125,2752.847412109375
5868.1923828125,7487.26171875,5962.2919921875,7592.73193359375
5408.5947265625,10232.0517578125,5477.4423828125,10297.14453125
5744.56640625,10875.8349609375,5834.40576171875,10968.2548828125
5506.7578125,11023.7802734375,5740.4306640625,11191.455078125
5611.5439453125,11581.7392578125,5708.78564453125,11676.9375
6117.076171875,10559.7333984375,6271.5615234375,10675.2392578125
6816.02490234375,2531.883056640625,7026.77099609375,2725.195556640625
6744.25927734375,2742.42333984375,6834.4990234375,2836.958984375
7036.28125,2580.79248046875,7170.109375,2765.513916015625
6871.94775390625,3819.22900390625,6999.3359375,3948.39892578125
6630.06298828125,11548.1708984375,6727.9599609375,11645.5693359375
7978.10791015625,3330.380126953125,8050.0703125,3400.9599609375
8181.8916015625,7620.521484375,8284.4873046875,7705.80419921875
8432.3154296875,1848.897216796875,8649.060546875,2070.6767578125
8809.115234375,2601.813720703125,8904.9580078125,2705.739990234375
8542.6943359375,3056.482666015625,8604.1806640625,3121.9013671875
8769.939453125,7350.85791015625,8860.3037109375,7432.8486328125
8852.365234375,8003.06494140625,8935.08984375,8087.1806640625
8406.1767578125,11594.22265625,8483.255859375,11680.02734375
10083.4013671875,10800.0,10159.5712890625,10874.294921875
10037.390625,11456.19140625,10125.7919921875,11531.7900390625
11163.71875,11310.0595703125,11241.484375,11387.5556640625
11445.548828125,4927.1298828125,11547.7431640625,5029.4169921875
11860.3974609375,7855.2431640625,11937.7802734375,7941.1162109375
11795.732421875,8518.1474609375,11876.94921875,8581.1328125
