xmin,ymin,xmax,ymax
40.382904052734375,1175.224853515625,92.06953430175781,1233.676025390625
196.6365966796875,1211.894287109375,260.95135498046875,1279.975341796875
335.233154296875,572.6434326171875,386.84912109375,629.0191650390625
200.0,1211.615234375,259.35980224609375,1279.86083984375
527.127685546875,326.84393310546875,655.966552734375,436.56011962890625
407.003662109375,1587.3779296875,706.5185546875,1792.55224609375
691.08642578125,2009.52734375,765.42578125,2080.95166015625
691.316162109375,2013.73193359375,768.3065185546875,2081.99853515625
406.71331787109375,5861.375,542.7160034179688,5997.4375
724.671630859375,7149.498046875,800.0,7221.1455078125
504.016845703125,8215.4111328125,684.5185546875,8344.8076171875
829.8023681640625,1529.16259765625,877.0028076171875,1599.113037109375
691.9052734375,2006.60595703125,766.38232421875,2081.4033203125
693.7908935546875,2010.4404296875,763.610595703125,2082.2744140625
933.2890625,3443.59765625,983.226806640625,3490.89404296875
729.2720947265625,7148.0146484375,799.47216796875,7221.52734375
1072.8470458984375,3561.3173828125,1168.0576171875,3656.66162109375
1078.8443603515625,3600.0,1159.58203125,3651.85595703125
918.50390625,6938.2177734375,1012.8792724609375,7041.89453125
1271.5234375,616.5377197265625,1369.22265625,721.0810546875
1270.09375,613.6278076171875,1368.989013671875,724.18603515625
1073.377685546875,3560.4140625,1168.123046875,3655.40771484375
1077.6826171875,3600.0,1160.730224609375,3652.32177734375
1236.89404296875,7170.416015625,1357.3173828125,7260.0615234375
1158.043701171875,7748.2763671875,1284.4697265625,7880.9326171875
1156.69189453125,7800.0,1281.8095703125,7876.98828125
1270.431396484375,611.9276733398438,1385.1953125,719.008544921875
1273.0869140625,617.50439453125,1369.723876953125,722.6837158203125
1290.504638671875,740.9114990234375,1449.3134765625,889.95947265625
1200.0,2068.90234375,1413.43212890625,2222.84912109375
1500.73974609375,3134.2900390625,1559.099609375,3200.0
1395.23291015625,3806.587890625,1537.844970703125,3936.4560546875
1422.92919921875,3997.5615234375,1531.876708984375,4109.45947265625
1398.546875,3803.44482421875,1531.7314453125,3934.5703125
1422.87158203125,4000.0,1531.677734375,4111.3837890625
1386.19677734375,4274.060546875,1461.574951171875,4347.375
1388.6630859375,4110.15380859375,1440.160888671875,4163.533203125
1385.292724609375,4273.9326171875,1460.10009765625,4346.5419921875
1482.806640625,6073.05859375,1582.92724609375,6182.751953125
1246.117431640625,7175.4912109375,1348.92138671875,7255.1044921875
1448.19482421875,7507.7099609375,1570.34765625,7684.24609375
1524.403564453125,3786.083984375,1655.427001953125,3928.619140625
1400.0,3810.7099609375,1532.688720703125,3933.53955078125
1638.083984375,3619.9990234375,1740.211669921875,3738.2822265625
1519.535888671875,3951.18896484375,1556.3154296875,3978.81201171875
1425.441162109375,3997.7080078125,1529.28173828125,4107.2939453125
1425.064697265625,4000.0,1530.402099609375,4111.33740234375
1400.119873046875,4275.3515625,1458.7021484375,4341.0771484375
1400.0,4280.478515625,1458.8603515625,4338.80859375
1400.0,6854.1015625,1564.022216796875,7004.0703125
1449.50537109375,7517.052734375,1567.38525390625,7678.16796875
1590.5927734375,7908.6201171875,1665.30322265625,8011.0654296875
1625.36279296875,9000.0,1687.17529296875,9048.8203125
1547.880126953125,11533.625,1641.63525390625,11618.65234375
1766.557373046875,1333.194580078125,1842.920166015625,1392.78564453125
1600.0,7909.396484375,1666.109130859375,8013.01953125
1624.2734375,9000.0,1685.056396484375,9049.3984375
1862.08740234375,1343.2412109375,1918.104248046875,1394.5595703125
2096.19482421875,2962.53173828125,2174.674072265625,3066.5869140625
2107.21875,3000.0,2173.188720703125,3059.26904296875
2001.5166015625,7710.119140625,2103.923828125,7800.0
2006.3525390625,7707.61328125,2101.8671875,7803.5068359375
2017.949951171875,8167.0498046875,2142.185546875,8293.466796875
2090.85107421875,2962.7890625,2174.29150390625,3066.4150390625
2099.9814453125,3000.0,2169.734375,3062.52197265625
2003.093505859375,3322.4912109375,2076.97216796875,3407.662109375
2009.10107421875,7709.322265625,2096.27099609375,7793.845703125
2002.085205078125,7706.5673828125,2103.00390625,7805.419921875
2016.970458984375,8166.779296875,2141.7060546875,8292.5107421875
2555.86767578125,125.20217895507812,2600.0,199.59429931640625
2242.380859375,3827.67724609375,2296.78369140625,3887.07958984375
2469.85693359375,5814.8916015625,2589.0595703125,5924.630859375
2430.60888671875,8450.826171875,2485.27197265625,8495.451171875
2432.03125,8451.732421875,2486.04833984375,8494.04296875
2549.99267578125,126.66654968261719,2619.93359375,202.18016052246094
2725.07958984375,1372.62158203125,2800.0,1468.9111328125
2596.41015625,2026.740966796875,2775.61865234375,2170.82568359375
2715.6171875,3917.181640625,2788.99853515625,3981.9716796875
2719.34716796875,3912.0205078125,2784.689453125,3985.1025390625
2725.87451171875,4755.732421875,2800.0,4840.259765625
2613.0537109375,5200.0,2662.77490234375,5247.326171875
2477.14697265625,5823.583984375,2589.453125,5921.0634765625
2435.0654296875,8450.724609375,2485.8896484375,8498.41015625
2432.86474609375,8451.6796875,2484.9462890625,8495.896484375
2722.765625,1377.763427734375,2835.265625,1469.722900390625
2718.88525390625,3916.24267578125,2786.19140625,3983.50390625
2942.09765625,3836.4140625,2988.5224609375,3886.75537109375
2717.51953125,3916.95947265625,2784.52880859375,3983.80419921875
2726.1962890625,4755.6318359375,2805.005859375,4840.95703125
2908.484375,7716.3984375,2995.0302734375,7798.57421875
2905.390625,7716.3876953125,2995.4375,7810.7607421875
2957.90869140625,406.6092529296875,3021.83203125,467.8050537109375
2960.7724609375,404.7728271484375,3019.91064453125,466.244384765625
3022.83447265625,480.00762939453125,3070.79345703125,524.9271240234375
3061.34033203125,973.0419921875,3136.0849609375,1037.40771484375
2909.19091796875,7719.2783203125,3004.6650390625,7798.8427734375
2897.650390625,7717.703125,3007.931640625,7805.2587890625
3023.14013671875,481.484130859375,3070.0,522.69140625
3063.72998046875,972.761474609375,3135.84619140625,1035.8974609375
3332.8642578125,1793.2939453125,3397.7001953125,1837.4287109375
3269.61279296875,4201.6357421875,3310.78564453125,4235.27734375
3462.28564453125,659.906005859375,3507.67041015625,705.249755859375
3460.05712890625,658.4609375,3509.00439453125,705.8035888671875
3379.4580078125,844.0196533203125,3416.66650390625,879.7569580078125
3334.26123046875,1794.231201171875,3399.7080078125,1836.414794921875
3333.27734375,1800.0908203125,3403.3193359375,1837.765869140625
3273.36962890625,4203.2412109375,3311.27880859375,4234.5791015625
3395.82470703125,9485.509765625,3472.34814453125,9557.57421875
3395.33935546875,9484.595703125,3472.09375,9557.80859375
3392.0859375,11450.125,3488.302734375,11558.623046875
3387.3046875,11449.40625,3488.9951171875,11564.66796875
3460.87451171875,658.434326171875,3507.02490234375,704.8414306640625
3456.81884765625,658.75048828125,3508.4873046875,705.0362548828125
3560.83154296875,1000.0,3612.134765625,1037.6583251953125
3532.2197265625,3508.96435546875,3624.3525390625,3586.20263671875
3696.2412109375,4560.3671875,3750.7373046875,4618.3447265625
3400.072265625,9485.318359375,3467.27001953125,9560.099609375
3401.8154296875,9482.45703125,3468.60498046875,9558.744140625
3783.1728515625,2529.94775390625,3842.251953125,2593.51025390625
3641.0478515625,3229.888671875,3761.90380859375,3347.90673828125
3828.21044921875,4479.435546875,3915.591796875,4556.0400390625
3763.41845703125,4503.533203125,3839.92138671875,4581.447265625
3830.1298828125,4480.14453125,3915.53173828125,4556.8837890625
3696.1484375,4561.76171875,3750.10205078125,4618.6279296875
3770.3203125,4503.302734375,3838.68896484375,4583.17578125
3823.40869140625,4856.306640625,3887.322265625,4920.630859375
3949.138671875,4773.4248046875,4000.0,4872.2939453125
3827.8271484375,4855.7236328125,3887.84326171875,4923.3447265625
3948.8330078125,4800.0,3999.73046875,4870.6787109375
3743.34228515625,5009.46484375,3906.765625,5178.45703125
3900.5107421875,10994.224609375,4000.0,11112.84765625
3901.66796875,11014.724609375,3995.001953125,11099.984375
3982.52783203125,2021.39892578125,4021.4951171875,2070.492431640625
3829.00341796875,4476.837890625,3916.4755859375,4557.220703125
3959.8125,4203.5927734375,3997.07958984375,4236.712890625
3829.99853515625,4480.240234375,3915.50732421875,4556.966796875
4060.185546875,4539.69140625,4117.25634765625,4592.6015625
3825.56103515625,4855.7734375,3886.45751953125,4923.3232421875
3949.2373046875,4800.0,4010.37158203125,4868.626953125
3828.18798828125,4855.9609375,3886.4287109375,4922.8896484375
4145.220703125,4830.5888671875,4199.294921875,4890.1884765625
3899.6201171875,10977.53515625,4046.42578125,11134.90625
3895.84765625,11002.408203125,4035.1533203125,11125.3828125
4117.8466796875,2559.8310546875,4231.326171875,2683.35400390625
4203.740234375,3285.39306640625,4260.533203125,3338.50048828125
4059.27587890625,4540.603515625,4122.275390625,4598.5419921875
4062.63916015625,4543.841796875,4111.33935546875,4590.35546875
4148.30517578125,4839.1748046875,4202.8212890625,4889.1796875
4199.361328125,10476.380859375,4250.447265625,10528.783203125
4151.7919921875,10781.078125,4222.7236328125,10849.921875
4476.4462890625,487.51904296875,4522.6201171875,541.2884521484375
4380.58984375,2848.50732421875,4449.576171875,2903.302734375
4203.587890625,3273.9853515625,4262.041015625,3335.93017578125
4452.6005859375,6514.0078125,4587.810546875,6632.53125
4436.8486328125,10387.697265625,4499.583984375,10449.8515625
4438.7705078125,10388.568359375,4495.279296875,10445.52734375
4488.16015625,10517.921875,4621.2666015625,10644.796875
4692.865234375,10669.46484375,4751.1669921875,10725.041015625
4700.9169921875,1728.54296875,4745.1591796875,1777.484619140625
4847.71484375,6914.1396484375,4882.33203125,6954.392578125
4899.1611328125,10502.37109375,4963.63671875,10570.26171875
4898.5517578125,10502.4921875,4961.404296875,10567.947265625
4893.3046875,10678.66015625,4954.705078125,10715.142578125
4894.7646484375,10680.3046875,4950.564453125,10714.01171875
4691.3125,10667.970703125,4753.4580078125,10724.021484375
5080.328125,7077.82421875,5180.904296875,7185.7109375
5078.1064453125,7075.0224609375,5183.005859375,7187.0546875
4856.6376953125,7778.9794921875,4896.646484375,7813.552734375
4897.2626953125,10504.658203125,4967.1904296875,10568.029296875
5087.861328125,10541.353515625,5145.9892578125,10599.29296875
4899.416015625,10497.017578125,4964.3701171875,10569.5390625
5092.3408203125,10540.57421875,5142.681640625,10598.171875
4893.181640625,10679.169921875,4952.642578125,10713.72265625
4907.2666015625,10746.80078125,5047.931640625,10853.732421875
5233.625,276.4845886230469,5342.9794921875,389.3471374511719
5169.8427734375,1040.0528564453125,5277.5009765625,1132.32373046875
5169.3154296875,1047.7376708984375,5271.943359375,1131.84228515625
5160.2197265625,1350.994384765625,5223.1884765625,1413.12353515625
5080.3896484375,7077.306640625,5179.52734375,7184.423828125
